"ENSEMBL_ID"	"Gene_Symbol"	"Gene_Length"	"CS52old.ISO_3"
"ENSG00000238265"	"LINC00317"	612	0
"ENSG00000233997"	"LINC01425"	772	0
"ENSG00000227075"	"AP000472.1"	530	0
"ENSG00000233215"	"LINC01687"	1486	0
"ENSG00000184856"	"LINC00308"	727	0
"ENSG00000234340"	"AP000705.2"	1386	0
"ENSG00000231136"	"AP000705.1"	350	0
"ENSG00000202339"	"RNU4-45P"	141	0
"ENSG00000226043"	"AP000561.1"	435	0
"ENSG00000223488"	"MAPK6P2"	2060	0
"ENSG00000234034"	"AP000959.1"	977	0
"ENSG00000225906"	"AP000949.1"	629	0
"ENSG00000230972"	"AP001116.1"	762	0
"ENSG00000275469"	"MIR6130"	109	0
"ENSG00000219368"	"ZNF299P"	1804	0
"ENSG00000231058"	"MSANTD2P1"	1368	0
"ENSG00000223078"	"RNU2-55P"	174	0
"ENSG00000228592"	"D21S2088E"	1725	0
"ENSG00000223822"	"EEF1A1P1"	739	26
"ENSG00000237569"	"TUBAP"	1352	0
"ENSG00000199698"	"RF00019"	102	0
"ENSG00000227716"	"AP000459.1"	861	0
"ENSG00000231986"	"AP000474.1"	680	0
"ENSG00000235564"	"AP000477.2"	778	0
"ENSG00000226996"	"AP000477.1"	984	1
"ENSG00000224018"	"AP000470.1"	693	0
"ENSG00000224832"	"LINC01689"	2071	0
"ENSG00000237484"	"LINC01684"	4970	0
"ENSG00000226983"	"LINC01692"	2719	0
"ENSG00000227090"	"AP000402.1"	540	0
"ENSG00000230379"	"AP000146.1"	614	0
"ENSG00000237444"	"AP001342.1"	525	0
"ENSG00000244278"	"AP000235.1"	479	0
"ENSG00000232512"	"AP000233.2"	704	0
"ENSG00000274662"	"RN7SKP236"	284	0
"ENSG00000223870"	"AP000233.1"	291	0
"ENSG00000222042"	"AP001341.1"	763	0
"ENSG00000238627"	"RNA5SP489"	109	0
"ENSG00000213885"	"RPL13AP7"	611	9
"ENSG00000279534"	"AP001340.1"	217	0
"ENSG00000185433"	"LINC00158"	2027	1
"ENSG00000229962"	"AP000221.1"	1046	0
"ENSG00000234883"	"MIR155HG"	1600	0
"ENSG00000283904"	"MIR155"	65	0
"ENSG00000260583"	"LINC00515"	557	9
"ENSG00000154719"	"MRPL39"	1199	587
"ENSG00000154721"	"JAM2"	5933	74
"ENSG00000237731"	"RNGTTP1"	728	0
"ENSG00000227054"	"FDX1P2"	375	0
"ENSG00000154723"	"ATP5PF"	2043	2144
"ENSG00000154727"	"GABPA"	5429	2667
"ENSG00000235514"	"LLPHP2"	396	0
"ENSG00000142192"	"APP"	6316	67175
"ENSG00000233783"	"AP001442.1"	3201	0
"ENSG00000251972"	"RNU6-123P"	102	0
"ENSG00000224541"	"AP001439.1"	392	2
"ENSG00000273492"	"AP000229.1"	2044	7
"ENSG00000206802"	"RNU6-926P"	107	0
"ENSG00000229025"	"AP001595.1"	516	0
"ENSG00000232692"	"AP001596.1"	2247	4
"ENSG00000197934"	"CYYR1-AS1"	3713	0
"ENSG00000273115"	"AP001596.2"	312	0
"ENSG00000166265"	"CYYR1"	3266	181
"ENSG00000154734"	"ADAMTS1"	7063	6074
"ENSG00000223563"	"AP001599.1"	361	0
"ENSG00000154736"	"ADAMTS5"	9056	1120
"ENSG00000266133"	"MIR4759"	83	0
"ENSG00000215326"	"GPX1P2"	606	1
"ENSG00000231236"	"AP001605.1"	2603	1
"ENSG00000236332"	"AP001604.1"	954	0
"ENSG00000233300"	"EIF4A1P1"	934	0
"ENSG00000217026"	"RPL10P1"	644	5
"ENSG00000219592"	"NCSTNP1"	144	0
"ENSG00000234052"	"LINC01673"	468	0
"ENSG00000225298"	"LINC00113"	611	613
"ENSG00000234083"	"AJ006995.1"	572	0
"ENSG00000178457"	"LINC00314"	607	0
"ENSG00000232079"	"LINC01697"	4053	1
"ENSG00000236532"	"LINC01695"	4753	3
"ENSG00000232855"	"AF165147.1"	6532	56
"ENSG00000226935"	"LINC00161"	870	0
"ENSG00000283300"	"RF00026"	84	0
"ENSG00000156239"	"N6AMT1"	4865	481
"ENSG00000215005"	"HSPD1P7"	1686	2
"ENSG00000215317"	"THUMPD1P1"	1041	0
"ENSG00000198862"	"LTN1"	8876	4060
"ENSG00000176054"	"RPL23P2"	421	38
"ENSG00000156253"	"RWDD2B"	3395	201
"ENSG00000273254"	"AF129075.2"	636	5
"ENSG00000156256"	"USP16"	5694	1923
"ENSG00000156261"	"CCT8"	3341	8219
"ENSG00000231125"	"AF129075.1"	794	7
"ENSG00000156265"	"MAP3K7CL"	4497	16
"ENSG00000232687"	"RPL12P9"	488	0
"ENSG00000201984"	"RF00019"	102	0
"ENSG00000212479"	"RF00012"	215	0
"ENSG00000224649"	"AF124730.1"	327	0
"ENSG00000215533"	"LINC00189"	1087	0
"ENSG00000156273"	"BACH1"	7717	5189
"ENSG00000236056"	"GAPDHP14"	937	1
"ENSG00000248476"	"BACH1-IT1"	821	9
"ENSG00000273017"	"AP000240.1"	452	15
"ENSG00000232118"	"BACH1-AS1"	879	0
"ENSG00000228817"	"BACH1-IT2"	1291	8
"ENSG00000234293"	"BACH1-IT3"	406	1
"ENSG00000171189"	"GRIK1"	4242	105
"ENSG00000273464"	"AP000238.1"	426	0
"ENSG00000174680"	"GRIK1-AS1"	1330	2
"ENSG00000259981"	"AF096876.1"	444	0
"ENSG00000156282"	"CLDN17"	1193	0
"ENSG00000227342"	"LINC00307"	424	0
"ENSG00000156284"	"CLDN8"	2068	0
"ENSG00000225267"	"RPL8P2"	502	0
"ENSG00000188694"	"KRTAP24-1"	1650	0
"ENSG00000232263"	"KRTAP25-1"	370	0
"ENSG00000197683"	"KRTAP26-1"	1193	0
"ENSG00000206107"	"KRTAP27-1"	682	0
"ENSG00000186980"	"KRTAP23-1"	211	0
"ENSG00000250973"	"KRTAP13-6P"	371	0
"ENSG00000182816"	"KRTAP13-2"	867	0
"ENSG00000265007"	"MIR4327"	85	0
"ENSG00000198390"	"KRTAP13-1"	749	0
"ENSG00000240432"	"KRTAP13-3"	704	0
"ENSG00000186971"	"KRTAP13-4"	797	0
"ENSG00000233640"	"KRTAP13-5P"	499	0
"ENSG00000186970"	"KRTAP15-1"	671	0
"ENSG00000184351"	"KRTAP19-1"	646	0
"ENSG00000186965"	"KRTAP19-2"	380	0
"ENSG00000244025"	"KRTAP19-3"	522	0
"ENSG00000186967"	"KRTAP19-4"	310	0
"ENSG00000186977"	"KRTAP19-5"	461	0
"ENSG00000237841"	"KRTAP19-9P"	191	0
"ENSG00000235312"	"KRTAP19-10P"	187	0
"ENSG00000218125"	"AP000567.1"	156	0
"ENSG00000236612"	"KRTAP19-11P"	104	0
"ENSG00000186925"	"KRTAP19-6"	330	0
"ENSG00000244362"	"KRTAP19-7"	440	0
"ENSG00000206106"	"KRTAP22-2"	293	0
"ENSG00000212938"	"KRTAP6-3"	636	0
"ENSG00000186930"	"KRTAP6-2"	313	0
"ENSG00000186924"	"KRTAP22-1"	296	0
"ENSG00000184724"	"KRTAP6-1"	500	0
"ENSG00000244624"	"KRTAP20-1"	275	0
"ENSG00000206105"	"KRTAP20-4"	224	0
"ENSG00000184032"	"KRTAP20-2"	384	0
"ENSG00000206104"	"KRTAP20-3"	273	0
"ENSG00000231068"	"KRTAP21-3"	253	0
"ENSG00000236400"	"KRTAP21-4P"	816	0
"ENSG00000187026"	"KRTAP21-2"	440	1
"ENSG00000187005"	"KRTAP21-1"	599	0
"ENSG00000238257"	"AP000244.1"	201	0
"ENSG00000233036"	"KRTAP8-2P"	186	0
"ENSG00000227840"	"KRTAP8-3P"	188	0
"ENSG00000183640"	"KRTAP8-1"	556	0
"ENSG00000274749"	"KRTAP7-1"	721	1
"ENSG00000182591"	"KRTAP11-1"	912	0
"ENSG00000206102"	"KRTAP19-8"	318	0
"ENSG00000228941"	"UBE3AP2"	2259	1
"ENSG00000156299"	"TIAM1"	9216	337
"ENSG00000237325"	"AP000563.1"	758	0
"ENSG00000237594"	"AP000251.1"	822	4
"ENSG00000230870"	"FBXW11P1"	1474	1
"ENSG00000234509"	"AP000253.1"	2233	0
"ENSG00000142168"	"SOD1"	2019	2060
"ENSG00000238390"	"RF01241"	177	1
"ENSG00000273271"	"AP000254.1"	520	30
"ENSG00000156304"	"SCAF4"	5901	1487
"ENSG00000229046"	"HMGN1P2"	310	0
"ENSG00000273091"	"AP000255.1"	676	4
"ENSG00000234107"	"TPT1P1"	518	7
"ENSG00000142149"	"HUNK"	8294	1699
"ENSG00000237138"	"HUNK-AS1"	616	0
"ENSG00000230323"	"LINC00159"	572	0
"ENSG00000261610"	"AP000265.1"	1782	0
"ENSG00000159055"	"MIS18A"	1723	349
"ENSG00000227256"	"MIS18A-AS1"	769	0
"ENSG00000170262"	"MRAP"	1346	0
"ENSG00000232623"	"AP000266.1"	582	2
"ENSG00000142207"	"URB1"	11461	1599
"ENSG00000200792"	"SNORA80A"	136	0
"ENSG00000256073"	"URB1-AS1"	831	2
"ENSG00000166979"	"EVA1C"	4353	2
"ENSG00000229007"	"EXOSC3P1"	500	20
"ENSG00000252045"	"RF00438"	136	0
"ENSG00000252950"	"RNA5SP490"	136	0
"ENSG00000186842"	"LINC00846"	1778	0
"ENSG00000242220"	"TCP10L"	3026	1
"ENSG00000265590"	"AP000275.2"	1026	0
"ENSG00000159079"	"CFAP298"	3353	177
"ENSG00000228433"	"OR7E23P"	1000	0
"ENSG00000238220"	"AP000275.1"	390	0
"ENSG00000159082"	"SYNJ1"	8070	448
"ENSG00000238197"	"PAXBP1-AS1"	4046	30
"ENSG00000159086"	"PAXBP1"	7212	3015
"ENSG00000205930"	"C21orf62-AS1"	3504	45
"ENSG00000279690"	"AP000280.1"	832	0
"ENSG00000205929"	"C21orf62"	1230	6
"ENSG00000224427"	"AP000281.1"	316	1
"ENSG00000207098"	"RF00156"	135	0
"ENSG00000232360"	"AP000281.2"	384	0
"ENSG00000227757"	"AP000282.1"	682	0
"ENSG00000228961"	"LINC01690"	576	0
"ENSG00000205927"	"OLIG2"	3352	2
"ENSG00000232539"	"LINC00945"	753	0
"ENSG00000184221"	"OLIG1"	2277	0
"ENSG00000226527"	"AP000289.1"	1361	0
"ENSG00000226433"	"AP000290.1"	449	0
"ENSG00000229086"	"LINC01548"	696	0
"ENSG00000159110"	"IFNAR2"	4614	208
"ENSG00000249624"	"AP000295.1"	3770	0
"ENSG00000223799"	"IL10RB-DT"	2228	2
"ENSG00000243646"	"IL10RB"	4548	59
"ENSG00000142166"	"IFNAR1"	6301	3442
"ENSG00000226501"	"USF1P1"	526	1
"ENSG00000159128"	"IFNGR2"	2960	691
"ENSG00000142188"	"TMEM50B"	4495	1219
"ENSG00000215088"	"RPS5P3"	616	0
"ENSG00000231355"	"AP000302.1"	666	0
"ENSG00000177692"	"DNAJC28"	2484	81
"ENSG00000159131"	"GART"	7751	2091
"ENSG00000233956"	"BTF3P6"	499	2
"ENSG00000159140"	"SON"	13172	15377
"ENSG00000284448"	"MIR6501"	67	0
"ENSG00000159147"	"DONSON"	3513	576
"ENSG00000249209"	"AP000311.1"	1078	0
"ENSG00000205758"	"CRYZL1"	6177	1241
"ENSG00000205726"	"ITSN1"	21748	5561
"ENSG00000241837"	"ATP5PO"	3336	637
"ENSG00000237945"	"LINC00649"	14336	47
"ENSG00000244294"	"RN7SL740P"	344	0
"ENSG00000273102"	"AP000569.1"	591	1
"ENSG00000243927"	"MRPS6"	4299	2182
"ENSG00000198743"	"SLC5A3"	11576	11680
"ENSG00000272657"	"AP000317.2"	641	0
"ENSG00000224598"	"RPS5P2"	640	0
"ENSG00000227456"	"LINC00310"	3280	11
"ENSG00000214955"	"AP000317.1"	805	7
"ENSG00000159197"	"KCNE2"	1051	4
"ENSG00000225555"	"AP000320.1"	471	5
"ENSG00000205670"	"SMIM11A"	4200	0
"ENSG00000222018"	"FAM243A"	756	0
"ENSG00000273104"	"AP000322.2"	388	0
"ENSG00000243627"	"SMIM34A"	1050	0
"ENSG00000272958"	"AP000322.1"	510	0
"ENSG00000180509"	"KCNE1"	5713	2
"ENSG00000221398"	"RF00614"	128	0
"ENSG00000159200"	"RCAN1"	6990	1007
"ENSG00000159212"	"CLIC6"	3860	26
"ENSG00000230978"	"LINC00160"	693	0
"ENSG00000234380"	"LINC01426"	3219	0
"ENSG00000159216"	"RUNX1"	15574	944
"ENSG00000234703"	"AF015262.1"	698	0
"ENSG00000223671"	"RPL34P3"	338	0
"ENSG00000231300"	"EZH2P1"	291	1
"ENSG00000230794"	"AF015720.1"	349	0
"ENSG00000211590"	"MIR802"	94	0
"ENSG00000229761"	"RPS20P1"	354	0
"ENSG00000234008"	"PPP1R2P2"	613	0
"ENSG00000231106"	"LINC01436"	1048	0
"ENSG00000214914"	"RPL23AP3"	468	3
"ENSG00000185917"	"SETD4"	7312	404
"ENSG00000189089"	"RIMKLBP1"	1164	4
"ENSG00000236677"	"AP000688.4"	446	0
"ENSG00000200213"	"RNU6-992P"	108	0
"ENSG00000230212"	"AP000688.1"	1293	0
"ENSG00000159228"	"CBR1"	2450	238
"ENSG00000236119"	"AP000688.3"	348	0
"ENSG00000233393"	"AP000688.2"	2336	0
"ENSG00000226054"	"MEMO1P1"	888	4
"ENSG00000236830"	"CBR3-AS1"	8459	10
"ENSG00000214889"	"RPS9P1"	583	0
"ENSG00000159231"	"CBR3"	1169	5
"ENSG00000142197"	"DOP1B"	9030	504
"ENSG00000228149"	"RPL3P1"	1211	1
"ENSG00000214867"	"SRSF9P1"	530	0
"ENSG00000273199"	"AP000692.2"	879	2
"ENSG00000159256"	"MORC3"	6408	1776
"ENSG00000228107"	"AP000692.1"	596	12
"ENSG00000159259"	"CHAF1B"	5118	287
"ENSG00000224421"	"ATP5MFP1"	235	0
"ENSG00000230479"	"AP000695.1"	893	1
"ENSG00000233818"	"AP000695.2"	1178	4
"ENSG00000159261"	"CLDN14"	2853	0
"ENSG00000279365"	"AP000695.3"	1894	2
"ENSG00000223741"	"PSMD4P1"	1109	0
"ENSG00000231324"	"AP000696.1"	1133	0
"ENSG00000224269"	"AP000697.1"	339	0
"ENSG00000159263"	"SIM2"	7652	2
"ENSG00000159267"	"HLCS"	7889	812
"ENSG00000237646"	"HLCS-IT1"	531	0
"ENSG00000199806"	"RNA5SP491"	118	0
"ENSG00000270652"	"DPRXP5"	539	0
"ENSG00000224790"	"AP000704.1"	2266	5
"ENSG00000207416"	"RF00019"	113	0
"ENSG00000215734"	"MRPL20P1"	433	0
"ENSG00000183145"	"RIPPLY3"	2319	8
"ENSG00000212136"	"RNU6-696P"	107	0
"ENSG00000185808"	"PIGP"	7923	776
"ENSG00000182670"	"TTC3"	15883	29170
"ENSG00000270116"	"AP001429.1"	530	29
"ENSG00000228677"	"TTC3-AS1"	1097	6
"ENSG00000230366"	"DSCR9"	1901	1
"ENSG00000263969"	"RN7SL678P"	299	0
"ENSG00000242553"	"AP001432.1"	520	0
"ENSG00000157538"	"VPS26C"	9301	2782
"ENSG00000272948"	"AP001412.1"	714	3
"ENSG00000273210"	"AP001437.1"	456	1
"ENSG00000157540"	"DYRK1A"	26602	2994
"ENSG00000157542"	"KCNJ6"	19965	2
"ENSG00000233213"	"KCNJ6-AS1"	357	0
"ENSG00000184029"	"DSCR4"	2054	0
"ENSG00000223608"	"DSCR4-IT1"	424	0
"ENSG00000198054"	"DSCR8"	831	0
"ENSG00000157551"	"KCNJ15"	10342	3
"ENSG00000270835"	"AP001425.1"	1940	0
"ENSG00000233316"	"DSCR10"	860	0
"ENSG00000226012"	"AP001434.1"	287	0
"ENSG00000231123"	"SPATA20P1"	438	0
"ENSG00000231231"	"LINC01423"	859	0
"ENSG00000157554"	"ERG"	7588	38
"ENSG00000231480"	"SNRPGP13"	177	0
"ENSG00000223806"	"LINC00114"	1972	1
"ENSG00000157557"	"ETS2"	4595	5965
"ENSG00000229986"	"AP001042.1"	487	0
"ENSG00000205622"	"AP001043.1"	7860	0
"ENSG00000229925"	"AP001043.2"	288	0
"ENSG00000272015"	"RF00091"	83	0
"ENSG00000227721"	"RPSAP64"	336	0
"ENSG00000232837"	"LINC01700"	1598	0
"ENSG00000235888"	"AF064858.1"	1412	2
"ENSG00000237721"	"AF064858.3"	509	1
"ENSG00000237609"	"AF064858.2"	292	0
"ENSG00000228861"	"RPL23AP12"	473	0
"ENSG00000235701"	"PCBP2P1"	977	9
"ENSG00000276873"	"RF02271"	99	0
"ENSG00000183527"	"PSMG1"	2515	1250
"ENSG00000185658"	"BRWD1"	19794	3760
"ENSG00000272991"	"AF129408.1"	431	5
"ENSG00000232608"	"TIMM9P2"	266	0
"ENSG00000237373"	"BRWD1-IT1"	489	3
"ENSG00000229623"	"METTL21AP1"	635	0
"ENSG00000255568"	"BRWD1-AS2"	1028	7
"ENSG00000238141"	"BRWD1-AS1"	691	2
"ENSG00000205581"	"HMGN1"	5102	5987
"ENSG00000252915"	"RF00019"	92	0
"ENSG00000227406"	"RNF6P1"	1784	0
"ENSG00000182093"	"WRB"	8721	675
"ENSG00000285815"	"WRB-SH3BGR"	2127	0
"ENSG00000157578"	"LCA5L"	5841	73
"ENSG00000185437"	"SH3BGR"	1495	2
"ENSG00000275523"	"MIR6508"	60	0
"ENSG00000235808"	"MYL6P2"	434	0
"ENSG00000228349"	"RPS26P4"	355	0
"ENSG00000235012"	"AF121897.1"	3980	0
"ENSG00000183778"	"B3GALT5"	14319	16
"ENSG00000184809"	"B3GALT5-AS1"	2516	1
"ENSG00000225330"	"AF064860.1"	544	0
"ENSG00000231713"	"AF064860.2"	1786	0
"ENSG00000183067"	"IGSF5"	2650	40
"ENSG00000183036"	"PCP4"	1106	284
"ENSG00000171587"	"DSCAM"	8577	0
"ENSG00000263973"	"MIR4760"	80	0
"ENSG00000235123"	"DSCAM-AS1"	1769	0
"ENSG00000207147"	"RF00432"	136	0
"ENSG00000233756"	"DSCAM-IT1"	826	0
"ENSG00000230859"	"YRDCP3"	480	0
"ENSG00000226496"	"LINC00323"	2439	1
"ENSG00000263681"	"MIR3197"	73	0
"ENSG00000182240"	"BACE2"	9619	383
"ENSG00000280109"	"PLAC4"	10570	0
"ENSG00000224388"	"BACE2-IT1"	382	0
"ENSG00000183844"	"FAM3B"	3599	0
"ENSG00000183486"	"MX2"	13047	0
"ENSG00000157601"	"MX1"	8616	150
"ENSG00000228318"	"AP001610.1"	1116	1
"ENSG00000184012"	"TMPRSS2"	6117	2
"ENSG00000207503"	"RF00421"	121	0
"ENSG00000232806"	"AP001610.2"	422	0
"ENSG00000223400"	"AP006748.1"	346	0
"ENSG00000227702"	"LINC00111"	575	0
"ENSG00000236384"	"LINC00479"	2114	23
"ENSG00000232401"	"LINC00112"	522	0
"ENSG00000183421"	"RIPK4"	4033	140
"ENSG00000236883"	"AP001615.1"	461	0
"ENSG00000275166"	"MIR6814"	70	0
"ENSG00000141956"	"PRDM15"	13004	306
"ENSG00000236545"	"AP001619.2"	587	0
"ENSG00000227698"	"AP001619.1"	447	1
"ENSG00000251778"	"RF00334"	96	0
"ENSG00000157617"	"C2CD2"	8602	389
"ENSG00000173276"	"ZBTB21"	8062	1388
"ENSG00000237232"	"ZNF295-AS1"	1363	0
"ENSG00000177398"	"UMODL1"	7278	0
"ENSG00000184385"	"UMODL1-AS1"	2141	0
"ENSG00000160179"	"ABCG1"	6121	741
"ENSG00000223262"	"RNA5SP492"	114	0
"ENSG00000160180"	"TFF3"	1168	0
"ENSG00000160181"	"TFF2"	830	0
"ENSG00000160182"	"TFF1"	551	0
"ENSG00000160183"	"TMPRSS3"	5713	0
"ENSG00000160185"	"UBASH3A"	3915	0
"ENSG00000252619"	"RNU6-1149P"	97	0
"ENSG00000160188"	"RSPH1"	2988	38
"ENSG00000160190"	"SLC37A1"	6814	66
"ENSG00000239930"	"AP001625.3"	449	0
"ENSG00000231867"	"AP001625.1"	463	0
"ENSG00000235772"	"AP001625.2"	575	0
"ENSG00000225431"	"LINC01671"	1775	0
"ENSG00000235023"	"AP001626.1"	2854	7
"ENSG00000160191"	"PDE9A"	5266	184
"ENSG00000225731"	"AP001627.1"	1754	0
"ENSG00000283051"	"LINC01668"	513	0
"ENSG00000233754"	"AP001628.2"	784	0
"ENSG00000225218"	"AP001628.1"	285	5
"ENSG00000160193"	"WDR4"	2738	83
"ENSG00000160194"	"NDUFV3"	6345	1368
"ENSG00000233056"	"ERVH48-1"	2842	377
"ENSG00000264580"	"MIR5692B"	87	0
"ENSG00000224100"	"AP001630.1"	437	0
"ENSG00000160199"	"PKNOX1"	7621	1771
"ENSG00000160200"	"CBS"	6786	55
"ENSG00000160201"	"U2AF1"	11112	117
"ENSG00000232777"	"MRPL51P2"	376	0
"ENSG00000236663"	"FRGCA"	422	0
"ENSG00000228120"	"AP001631.1"	1052	0
"ENSG00000160202"	"CRYAA"	1821	0
"ENSG00000237864"	"LINC00322"	699	0
"ENSG00000237989"	"LINC01679"	2798	1
"ENSG00000225637"	"AP001046.1"	2816	0
"ENSG00000142178"	"SIK1"	5268	69
"ENSG00000188660"	"LINC00319"	4222	0
"ENSG00000185186"	"LINC00313"	2303	1
"ENSG00000223975"	"AP001048.1"	280	0
"ENSG00000160207"	"HSF2BP"	1908	72
"ENSG00000214326"	"RPL31P1"	372	0
"ENSG00000234289"	"H2BFS"	460	0
"ENSG00000278433"	"MIR6070"	103	0
"ENSG00000160208"	"RRP1B"	5762	1886
"ENSG00000160209"	"PDXK"	11912	4600
"ENSG00000281420"	"AP001052.1"	99	0
"ENSG00000160213"	"CSTB"	3935	1597
"ENSG00000234030"	"TMEM97P1"	451	0
"ENSG00000160214"	"RRP1"	4251	716
"ENSG00000215458"	"AATBC"	4874	0
"ENSG00000226543"	"MYL6P1"	453	0
"ENSG00000160216"	"AGPAT3"	11296	1331
"ENSG00000199598"	"RNU6-859P"	107	0
"ENSG00000252606"	"RNU6-1150P"	99	0
"ENSG00000160218"	"TRAPPC10"	11941	820
"ENSG00000213440"	"H2AFZP1"	395	0
"ENSG00000241945"	"PWP2"	6922	13
"ENSG00000160221"	"GATD3A"	7952	0
"ENSG00000225331"	"LINC01678"	867	0
"ENSG00000285413"	"AP001056.2"	3551	0
"ENSG00000237604"	"AP001056.1"	821	0
"ENSG00000232124"	"AP001057.1"	2100	0
"ENSG00000160223"	"ICOSLG"	9341	11
"ENSG00000278158"	"AP001059.3"	235	0
"ENSG00000275799"	"AP001059.2"	449	0
"ENSG00000142182"	"DNMT3L"	1859	0
"ENSG00000232010"	"AP001059.1"	523	0
"ENSG00000160224"	"AIRE"	4678	0
"ENSG00000141959"	"PFKL"	8926	2253
"ENSG00000241728"	"AP001062.3"	846	0
"ENSG00000160226"	"CFAP410"	6063	294
"ENSG00000184441"	"AP001062.1"	4354	40
"ENSG00000232969"	"AP001062.2"	127	4
"ENSG00000260256"	"AP001063.1"	529	0
"ENSG00000142185"	"TRPM2"	6705	1
"ENSG00000230061"	"TRPM2-AS"	2292	0
"ENSG00000266692"	"RF00285"	55	0
"ENSG00000264452"	"RF00285"	76	0
"ENSG00000229356"	"LRRC3-DT"	784	18
"ENSG00000160233"	"LRRC3"	5869	364
"ENSG00000224747"	"MTCYBP21"	1113	0
"ENSG00000223431"	"MTND6P21"	482	9
"ENSG00000227999"	"MTND5P1"	1375	1
"ENSG00000274225"	"AP001065.1"	644	37
"ENSG00000228709"	"LINC02575"	912	5
"ENSG00000277352"	"AP001065.2"	646	0
"ENSG00000175894"	"TSPEAR"	4471	0
"ENSG00000235890"	"TSPEAR-AS1"	2355	18
"ENSG00000182912"	"TSPEAR-AS2"	3026	10
"ENSG00000215455"	"KRTAP10-1"	1215	0
"ENSG00000205445"	"KRTAP10-2"	1149	0
"ENSG00000212935"	"KRTAP10-3"	971	0
"ENSG00000215454"	"KRTAP10-4"	2157	0
"ENSG00000241123"	"KRTAP10-5"	1150	0
"ENSG00000188155"	"KRTAP10-6"	1238	0
"ENSG00000272804"	"KRTAP10-7"	1578	0
"ENSG00000187766"	"KRTAP10-8"	876	0
"ENSG00000221837"	"KRTAP10-9"	1171	0
"ENSG00000221859"	"KRTAP10-10"	1100	0
"ENSG00000243489"	"KRTAP10-11"	1237	0
"ENSG00000212933"	"KRTAP12-4"	447	0
"ENSG00000205439"	"KRTAP12-3"	410	0
"ENSG00000221864"	"KRTAP12-2"	739	0
"ENSG00000229880"	"IMMTP1"	2219	0
"ENSG00000187175"	"KRTAP12-1"	588	0
"ENSG00000276647"	"KRTAP12-6P"	272	0
"ENSG00000189169"	"KRTAP10-12"	873	0
"ENSG00000236382"	"KRTAP10-13P"	571	0
"ENSG00000184787"	"UBE2G2"	7388	2708
"ENSG00000236519"	"LINC01424"	1031	9
"ENSG00000184900"	"SUMO3"	2732	3727
"ENSG00000183255"	"PTTG1IP"	3537	14202
"ENSG00000160255"	"ITGB2"	6797	10
"ENSG00000227039"	"ITGB2-AS1"	2438	5
"ENSG00000273027"	"AL844908.2"	460	1
"ENSG00000183250"	"LINC01547"	2656	30
"ENSG00000272825"	"AL844908.1"	652	1
"ENSG00000160256"	"FAM207A"	1402	149
"ENSG00000276529"	"AP001505.1"	443	16
"ENSG00000234880"	"LINC00163"	2155	0
"ENSG00000261706"	"LINC00165"	824	0
"ENSG00000275874"	"PICSAR"	733	0
"ENSG00000235374"	"SSR4P1"	2636	29
"ENSG00000197381"	"ADARB1"	10049	1041
"ENSG00000267857"	"AL133499.1"	608	0
"ENSG00000182586"	"LINC00334"	1764	0
"ENSG00000186866"	"POFUT2"	5862	1962
"ENSG00000223768"	"LINC00205"	7619	1542
"ENSG00000184274"	"LINC00315"	2323	0
"ENSG00000229382"	"BX322557.1"	379	0
"ENSG00000237664"	"LINC00316"	455	0
"ENSG00000228930"	"MTCO1P3"	192	0
"ENSG00000228355"	"BX322559.1"	330	0
"ENSG00000273796"	"BX322562.1"	561	8
"ENSG00000182871"	"COL18A1"	8525	6197
"ENSG00000224574"	"COL18A1-AS2"	552	0
"ENSG00000183535"	"COL18A1-AS1"	3455	0
"ENSG00000275167"	"MIR6815"	61	0
"ENSG00000173638"	"SLC19A1"	9998	174
"ENSG00000233922"	"LINC01694"	6810	1
"ENSG00000183570"	"PCBP3"	6828	66
"ENSG00000275139"	"AL133492.1"	3955	0
"ENSG00000205424"	"AL592528.1"	3466	0
"ENSG00000276633"	"AJ011931.1"	2492	0
"ENSG00000280604"	"AJ239328.1"	4807	7
"ENSG00000274248"	"AJ011932.1"	465	6
"ENSG00000142156"	"COL6A1"	5343	14849
"ENSG00000224413"	"AP001476.1"	2198	1
"ENSG00000228235"	"AP001476.3"	415	0
"ENSG00000226115"	"AP001476.2"	355	0
"ENSG00000233767"	"PSMA6P3"	164	0
"ENSG00000227438"	"AP001471.1"	672	2
"ENSG00000142173"	"COL6A2"	5386	15065
"ENSG00000160282"	"FTCD"	3311	2
"ENSG00000237338"	"FTCD-AS1"	500	0
"ENSG00000160284"	"SPATC1L"	2333	54
"ENSG00000228404"	"AP001468.1"	557	1
"ENSG00000160285"	"LSS"	7238	4562
"ENSG00000223901"	"AP001469.1"	1117	3
"ENSG00000215424"	"MCM3AP-AS1"	7605	223
"ENSG00000160294"	"MCM3AP"	9360	3398
"ENSG00000228137"	"AP001469.2"	390	3
"ENSG00000239415"	"AP001469.3"	2277	12
"ENSG00000182362"	"YBEY"	1807	373
"ENSG00000160298"	"C21orf58"	5315	144
"ENSG00000160299"	"PCNT"	11660	1351
"ENSG00000225043"	"RPL18AP2"	482	1
"ENSG00000160305"	"DIP2A"	13557	1589
"ENSG00000223692"	"DIP2A-IT1"	428	7
"ENSG00000202239"	"RNU6-396P"	105	0
"ENSG00000160307"	"S100B"	1448	1
"ENSG00000160310"	"PRMT2"	8031	3405
